officer_name,tenure_id,tenure_idx,officer_id,post_id,officer_start_date_idx,start_date,end_date,start_order_id,start_detail_idx,end_order_id,end_detail_idx,role,manager_ids,reportee_ids,all_order_infos
Ambareesh,Q2721714-0,0,Q2721714,D:__department__>Ministry of Information and Broadcasting,0,2006-10-24,2009-05-22,1_Upload_2107.pdf,79,,-1,Minister of State,"['Q3347275-3', 'Q41914-21']",[],"[('1_Upload_2107.pdf', 79), ('1_Upload_1482.pdf', 8), ('1_Upload_2103.pdf', 78), ('1_Upload_2104.pdf', 77), ('1_Upload_2101.pdf', 72), ('1_Upload_2099.pdf', 69), ('1_Upload_2100.pdf', 67)]"
Nawal Kishore Sharma,Q2723451-0,0,Q2723451,D:__department__>Ministry of Finance,0,1984-11-12,1985-01-03,1_Upload_2354.pdf,0,1_Upload_2285.pdf,16,Minister of State,['Q57446-13'],[],"[('1_Upload_2354.pdf', 0), ('1_Upload_2346.pdf', 33), ('1_Upload_2347.pdf', 32)]"
Nawal Kishore Sharma,Q2723451-1,1,Q2723451,D:__department__>Ministry of Petroleum,0,1985-01-03,1985-09-25,1_Upload_2285.pdf,16,1_Upload_2151.pdf,23,Minister of State (Independent Charge),[],[],"[('1_Upload_2285.pdf', 16), ('1_Upload_2286.pdf', 16), ('1_Upload_2287.pdf', 17), ('1_Upload_2151.pdf', 23)]"
Nawal Kishore Sharma,Q2723451-2,2,Q2723451,D:__department__>Ministry of Petroleum and Natural Gas,0,1985-09-25,1986-01-21,1_Upload_2288.pdf,18,1_Upload_2192.pdf,6,Minister of State (Independent Charge),[],[],"[('1_Upload_2288.pdf', 18), ('1_Upload_2151.pdf', 23), ('1_Upload_2289.pdf', 18), ('1_Upload_2192.pdf', 6)]"
Yashwant Sinha,Q2723759-0,0,Q2723759,D:__department__>Ministry of Finance,0,1990-11-21,1991-06-21,1_Upload_1574.pdf,4,,-1,Cabinet Minister,[],['Q5276384-3'],"[('1_Upload_1574.pdf', 4), ('1_Upload_2120.pdf', 2)]"
Yashwant Sinha,Q2723759-1,1,Q2723759,D:__department__>Ministry of Finance,0,1998-03-19,1999-10-13,1_Upload_1639.pdf,19,,-1,Cabinet Minister,[],"['Q6345096-2', 'Q6345096-4']","[('1_Upload_1639.pdf', 19), ('1_Upload_2129.pdf', 18), ('1_Upload_2130.pdf', 18), ('1_Upload_2131.pdf', 18), ('1_Upload_2132.pdf', 21), ('1_Upload_2133.pdf', 20), ('1_Upload_2134.pdf', 20), ('1_Upload_2135.pdf', 20), ('1_Upload_2136.pdf', 20), ('1_Upload_2137.pdf', 19), ('1_Upload_2139.pdf', 19), ('1_Upload_2140.pdf', 19), ('1_Upload_2141.pdf', 18), ('1_Upload_2142.pdf', 18)]"
Yashwant Sinha,Q2723759-2,2,Q2723759,D:__department__>Ministry of Finance,0,1999-10-13,2002-07-01,1_Upload_2143.pdf,24,1_Upload_1704.pdf,4,Cabinet Minister,[],"['Q16106772-1', 'Q4850102-0', 'Q63997237-1']","[('1_Upload_2143.pdf', 24), ('1_Upload_1751.pdf', 24), ('1_Upload_2144.pdf', 26), ('1_Upload_2146.pdf', 26), ('1_Upload_2060.pdf', 26), ('1_Upload_2061.pdf', 24), ('1_Upload_2062.pdf', 24), ('1_Upload_2063.pdf', 26), ('1_Upload_2064.pdf', 25), ('1_Upload_2065.pdf', 24), ('1_Upload_2066.pdf', 24), ('1_Upload_2067.pdf', 27), ('1_Upload_2068.pdf', 28), ('1_Upload_2069.pdf', 26), ('1_Upload_2070.pdf', 26), ('1_Upload_1704.pdf', 4)]"
Yashwant Sinha,Q2723759-3,3,Q2723759,D:__department__>Ministry of External Affairs,0,2002-07-01,2004-05-22,1_Upload_2071.pdf,27,,-1,Cabinet Minister,[],"['Q2038656-2', 'Q2745305-1', 'Q5276384-8']","[('1_Upload_2071.pdf', 27), ('1_Upload_1704.pdf', 4), ('1_Upload_2072.pdf', 27), ('1_Upload_2074.pdf', 25), ('1_Upload_2075.pdf', 24), ('1_Upload_2076.pdf', 25), ('1_Upload_2077.pdf', 24), ('1_Upload_2078.pdf', 25), ('1_Upload_2079.pdf', 23), ('1_Upload_2080.pdf', 23), ('1_Upload_2082.pdf', 23), ('1_Upload_2083.pdf', 23), ('1_Upload_2084.pdf', 23), ('1_Upload_2085.pdf', 23), ('1_Upload_2086.pdf', 23)]"
Govind Ballabh Pant,Q2724411-0,0,Q2724411,D:__department__>Ministry without portfolio,0,1955-01-03,1955-01-10,1_Upload_2958.pdf,0,1_Upload_2959.pdf,0,Cabinet Minister,[],[],"[('1_Upload_2958.pdf', 0), ('1_Upload_2959.pdf', 0)]"
Govind Ballabh Pant,Q2724411-1,1,Q2724411,D:__department__>Ministry of Home Affairs,0,1955-01-10,1957-04-16,1_Upload_2959.pdf,0,,-1,,[],[],"[('1_Upload_2959.pdf', 0), ('1_Upload_3098.pdf', 0)]"
Govind Ballabh Pant,Q2724411-2,2,Q2724411,D:__department__>Ministry of Heavy Industry,0,1956-08-31,1957-04-16,1_Upload_3098.pdf,0,,-1,Cabinet Minister,[],[],"[('1_Upload_3098.pdf', 0)]"
Govind Ballabh Pant,Q2724411-3,3,Q2724411,D:__department__>Ministry of Home Affairs,0,1957-04-16,1961-02-27,1_Upload_2023.pdf,2,1_Upload_2941.pdf,0,Cabinet Minister,[],"['Q110322120-0', 'Q1622265-0']","[('1_Upload_2023.pdf', 2), ('1_Upload_2941.pdf', 0)]"
Mulayam Singh Yadav,Q2736550-0,0,Q2736550,D:__department__>Ministry of Defence,0,1996-06-01,1997-04-21,1_Upload_1612.pdf,6,,-1,Cabinet Minister,[],['Q6951817-0'],"[('1_Upload_1612.pdf', 6), ('1_Upload_1614.pdf', 29)]"
Mulayam Singh Yadav,Q2736550-1,1,Q2736550,D:__department__>Ministry of Defence,0,1997-04-22,1998-03-19,1_Upload_1623.pdf,8,,-1,Cabinet Minister,[],['Q6951817-1'],"[('1_Upload_1623.pdf', 8), ('1_Upload_2128.pdf', 8)]"
Maneka Gandhi,Q2739159-0,0,Q2739159,D:__department__>Ministry of Programme Implementation,0,1990-01-22,1990-04-23,1_Upload_1561.pdf,0,1_Upload_1564.pdf,12,Minister of State,[],[],"[('1_Upload_1561.pdf', 0), ('1_Upload_2117.pdf', 19), ('1_Upload_1564.pdf', 12)]"
Maneka Gandhi,Q2739159-1,1,Q2739159,D:__department__>Ministry of Environment and Forests,0,1989-12-06,1990-04-24,1_Upload_2168.pdf,18,1_Upload_2116.pdf,26,Minister of State,"['Q315338-11', 'Q5092131-1']",[],"[('1_Upload_2168.pdf', 18), ('1_Upload_2169.pdf', 19), ('1_Upload_2166.pdf', 19), ('1_Upload_1561.pdf', 0), ('1_Upload_2117.pdf', 19)]"
Maneka Gandhi,Q2739159-10,10,Q2739159,D:__department__>Ministry of Women and Child Development,0,2014-05-27,2019-05-30,1_Upload_1782.pdf,12,,-1,Cabinet Minister,[],"['Q16734885-0', 'Q7933694-1']","[('1_Upload_1782.pdf', 12), ('1_Upload_1170.pdf', 11), ('1_Upload_1171.pdf', 13), ('1_Upload_1176.pdf', 13), ('1_Upload_1177.pdf', 13), ('1_Upload_1178.pdf', 13), ('1_Upload_230.pdf', 13), ('1_Upload_229.pdf', 13), ('1_Upload_1.pdf', 12), ('1_Upload_1195.pdf', 11), ('1_Upload_1211.pdf', 11), ('1_Upload_1215.pdf', 11), ('1_Upload_1235.pdf', 11), ('1_Upload_1249.pdf', 10), ('1_Upload_1266.pdf', 9), ('1_Upload_1387.pdf', 9), ('1_Upload_1392.pdf', 9), ('1_Upload_1421.pdf', 9), ('1_Upload_1495.pdf', 9), ('1_Upload_1516.pdf', 9), ('1_Upload_1733.pdf', 9), ('1_Upload_1763.pdf', 9), ('1_Upload_1787.pdf', 9), ('1_Upload_1807.pdf', 9)]"
Maneka Gandhi,Q2739159-2,2,Q2739159,D:__department__>Ministry of Environment,0,1990-04-24,1990-08-06,1_Upload_2116.pdf,26,1_Upload_2115.pdf,25,Minister of State,[],[],"[('1_Upload_2116.pdf', 26)]"
Maneka Gandhi,Q2739159-3,3,Q2739159,D:__department__>Ministry of Environment and Forests,0,1990-08-06,1990-11-07,1_Upload_2115.pdf,25,1_Upload_1570.pdf,0,Minister of State,['Q5092131-1'],[],"[('1_Upload_2115.pdf', 25), ('1_Upload_1570.pdf', 0)]"
Maneka Gandhi,Q2739159-4,4,Q2739159,D:__department__>Ministry of Environment and Forests,0,1990-11-21,1991-06-21,1_Upload_1574.pdf,15,,-1,Minister of State (Independent Charge),[],[],"[('1_Upload_1574.pdf', 15), ('1_Upload_2120.pdf', 14)]"
Maneka Gandhi,Q2739159-5,5,Q2739159,D:__department__>Ministry of Welfare,0,1998-03-20,1998-05-23,1_Upload_2283.pdf,6,1_Upload_2130.pdf,21,Cabinet Minister,[],[],"[('1_Upload_2283.pdf', 6), ('1_Upload_2129.pdf', 21)]"
Maneka Gandhi,Q2739159-6,6,Q2739159,D:__department__>Ministry of Social Justice and Empowerment,0,1998-05-23,1999-10-13,1_Upload_2130.pdf,21,,-1,Minister of State (Independent Charge),[],[],"[('1_Upload_2130.pdf', 21), ('1_Upload_2131.pdf', 20), ('1_Upload_2132.pdf', 23), ('1_Upload_2133.pdf', 22), ('1_Upload_2134.pdf', 22), ('1_Upload_2135.pdf', 22), ('1_Upload_2136.pdf', 23), ('1_Upload_2137.pdf', 22), ('1_Upload_2139.pdf', 22), ('1_Upload_2140.pdf', 22), ('1_Upload_2141.pdf', 21), ('1_Upload_2142.pdf', 20)]"
Maneka Gandhi,Q2739159-7,7,Q2739159,D:__department__>Ministry of Social Justice and Empowerment,0,1999-10-13,2001-09-01,1_Upload_2143.pdf,26,1_Upload_1690.pdf,11,Minister of State (Independent Charge),[],[],"[('1_Upload_2143.pdf', 26), ('1_Upload_1751.pdf', 26), ('1_Upload_2144.pdf', 29), ('1_Upload_2146.pdf', 29), ('1_Upload_2060.pdf', 29), ('1_Upload_2061.pdf', 27), ('1_Upload_2062.pdf', 27), ('1_Upload_2063.pdf', 29), ('1_Upload_2064.pdf', 30), ('1_Upload_2065.pdf', 29), ('1_Upload_2066.pdf', 29), ('1_Upload_1690.pdf', 11)]"
Maneka Gandhi,Q2739159-8,8,Q2739159,D:__department__>Ministry of Culture,0,2001-09-01,2001-11-18,1_Upload_1690.pdf,11,1_Upload_2068.pdf,33,Minister of State (Independent Charge),[],[],"[('1_Upload_1690.pdf', 11), ('1_Upload_2067.pdf', 32)]"
Maneka Gandhi,Q2739159-9,9,Q2739159,D:__department__>Ministry of Statistics and Programme Implementation,0,2001-11-18,2002-07-01,1_Upload_2068.pdf,33,1_Upload_1702.pdf,3,Minister of State (Independent Charge),[],[],"[('1_Upload_2068.pdf', 33), ('1_Upload_1696.pdf', 1), ('1_Upload_2069.pdf', 31), ('1_Upload_2070.pdf', 31), ('1_Upload_1702.pdf', 3)]"
P. A. Sangma,Q2741772-0,0,Q2741772,D:__department__>Ministry of Industry,0,1980-11-03,1982-01-15,1_Upload_2442.pdf,1,1_Upload_2415.pdf,32,Deputy Minister,['Q3520007-2'],[],"[('1_Upload_2442.pdf', 1), ('1_Upload_2411.pdf', 47), ('1_Upload_2415.pdf', 32)]"
P. A. Sangma,Q2741772-1,1,Q2741772,D:__department__>Ministry of Commerce,0,1982-01-15,1983-02-24,1_Upload_2415.pdf,32,1_Upload_2366.pdf,53,Deputy Minister,"['Q1897174-1', 'Q315338-2']",[],"[('1_Upload_2415.pdf', 32), ('1_Upload_2413.pdf', 53), ('1_Upload_2365.pdf', 55)]"
P. A. Sangma,Q2741772-10,10,Q2741772,D:__department__>Ministry of Labour,0,1986-05-13,1988-02-06,1_Upload_2184.pdf,19,1_Upload_2326.pdf,0,Minister of State (Independent Charge),[],['Q21151594-4'],"[('1_Upload_2184.pdf', 19), ('1_Upload_2185.pdf', 18), ('1_Upload_2191.pdf', 18), ('1_Upload_2187.pdf', 17), ('1_Upload_2188.pdf', 17), ('1_Upload_2189.pdf', 22), ('1_Upload_2190.pdf', 22), ('1_Upload_2297.pdf', 22), ('1_Upload_2298.pdf', 21), ('1_Upload_2299.pdf', 20), ('1_Upload_2300.pdf', 19), ('1_Upload_2301.pdf', 18), ('1_Upload_2302.pdf', 18), ('1_Upload_2303.pdf', 19), ('1_Upload_2304.pdf', 19), ('1_Upload_2305.pdf', 18), ('1_Upload_2306.pdf', 18), ('1_Upload_2326.pdf', 0)]"
P. A. Sangma,Q2741772-11,11,Q2741772,D:__department__>Ministry of Coal,0,1991-06-23,1993-01-18,1_Upload_2119.pdf,26,1_Upload_1552.pdf,11,Minister of State (Independent Charge),[],['Q54724009-0'],"[('1_Upload_2119.pdf', 26), ('1_Upload_1524.pdf', 0), ('1_Upload_1528.pdf', 2), ('1_Upload_1552.pdf', 11)]"
P. A. Sangma,Q2741772-12,12,Q2741772,D:__department__>Ministry of Labour,0,1992-02-24,1995-02-10,1_Upload_1524.pdf,0,1_Upload_1579.pdf,5,Minister of State (Independent Charge),[],['Q7121518-0'],"[('1_Upload_1524.pdf', 0), ('1_Upload_1528.pdf', 2), ('1_Upload_1552.pdf', 11), ('1_Upload_2121.pdf', 23), ('1_Upload_2122.pdf', 24), ('1_Upload_2123.pdf', 24), ('1_Upload_1533.pdf', 0), ('1_Upload_2124.pdf', 36), ('1_Upload_2125.pdf', 21), ('1_Upload_1579.pdf', 5)]"
P. A. Sangma,Q2741772-13,13,Q2741772,D:__department__>Ministry of Labour,0,1995-02-10,1995-09-15,1_Upload_1579.pdf,5,1_Upload_1591.pdf,1,Minister of State (Independent Charge),[],[],"[('1_Upload_1579.pdf', 5), ('1_Upload_1591.pdf', 1)]"
P. A. Sangma,Q2741772-14,14,Q2741772,D:__department__>Ministry of Coal,0,1994-08-30,1996-05-16,1_Upload_1533.pdf,0,,-1,Minister of State (Independent Charge),[],['Q19882178-2'],"[('1_Upload_1533.pdf', 0), ('1_Upload_2124.pdf', 36), ('1_Upload_2125.pdf', 21)]"
P. A. Sangma,Q2741772-15,15,Q2741772,D:__department__>Ministry of Information and Broadcasting,0,1995-09-15,1996-05-16,1_Upload_1591.pdf,1,,-1,Cabinet Minister,[],['Q4200814-4'],"[('1_Upload_1591.pdf', 1)]"
P. A. Sangma,Q2741772-2,2,Q2741772,D:__department__>Ministry of Commerce and Industry>Department of Commerce,0,1983-02-24,1984-02-09,1_Upload_2366.pdf,53,1_Upload_2344.pdf,51,Deputy Minister,[],[],"[('1_Upload_2366.pdf', 53)]"
P. A. Sangma,Q2741772-3,3,Q2741772,D:__department__>Ministry of Electronics,0,1983-02-24,1984-02-09,1_Upload_2366.pdf,53,1_Upload_2344.pdf,51,Deputy Minister,[],[],"[('1_Upload_2366.pdf', 53)]"
P. A. Sangma,Q2741772-4,4,Q2741772,D:__department__>Ministry of Commerce,0,1984-02-09,1984-11-01,1_Upload_2344.pdf,51,,-1,Deputy Minister,"['Q315338-2', 'Q57446-10']",[],"[('1_Upload_2344.pdf', 51), ('1_Upload_2348.pdf', 51), ('1_Upload_2345.pdf', 48)]"
P. A. Sangma,Q2741772-5,5,Q2741772,D:__department__>Ministry of Supply,0,1985-01-01,1985-05-12,1_Upload_2291.pdf,1,1_Upload_2287.pdf,35,Minister of State,"['Q315338-6', 'Q4593-4', 'Q5071462-1', 'Q57446-14']",[],"[('1_Upload_2291.pdf', 1), ('1_Upload_2285.pdf', 35), ('1_Upload_2286.pdf', 34)]"
P. A. Sangma,Q2741772-6,6,Q2741772,D:__department__>Ministry of Commerce,0,1984-11-05,1985-09-25,1_Upload_2352.pdf,38,1_Upload_2151.pdf,34,Deputy Minister,"['Q315338-7', 'Q4593-1', 'Q57446-12']",[],"[('1_Upload_2352.pdf', 38), ('1_Upload_2343.pdf', 42), ('1_Upload_2346.pdf', 46), ('1_Upload_2347.pdf', 45), ('1_Upload_2291.pdf', 1), ('1_Upload_2285.pdf', 35), ('1_Upload_2286.pdf', 34), ('1_Upload_2287.pdf', 35), ('1_Upload_2151.pdf', 34)]"
P. A. Sangma,Q2741772-7,7,Q2741772,D:__department__>Ministry of Home Affairs>Department of States,0,1985-09-25,1986-01-21,1_Upload_2288.pdf,38,1_Upload_2192.pdf,3,Minister of State,[],[],"[('1_Upload_2288.pdf', 38), ('1_Upload_2151.pdf', 34), ('1_Upload_2289.pdf', 38), ('1_Upload_2192.pdf', 3)]"
P. A. Sangma,Q2741772-8,8,Q2741772,D:__department__>Ministry of Labour,0,1986-01-21,1986-03-17,1_Upload_2192.pdf,3,1_Upload_2183.pdf,18,Minister of State (Independent Charge),[],['Q21151594-4'],"[('1_Upload_2192.pdf', 3), ('1_Upload_2179.pdf', 20), ('1_Upload_2180.pdf', 19), ('1_Upload_2181.pdf', 19), ('1_Upload_2182.pdf', 19)]"
P. A. Sangma,Q2741772-9,9,Q2741772,D:__department__>Ministry of Law and Justice,0,1986-03-17,1986-05-13,1_Upload_2183.pdf,18,1_Upload_2184.pdf,19,Minister of State (Independent Charge),[],['Q1897974-0'],"[('1_Upload_2183.pdf', 18)]"
Omar Abdullah,Q2745305-0,0,Q2745305,D:__department__>Ministry of Commerce and Industry,0,1999-10-13,2001-07-22,1_Upload_2143.pdf,50,1_Upload_1685.pdf,2,Minister of State,['Q3523458-3'],[],"[('1_Upload_2143.pdf', 50), ('1_Upload_1751.pdf', 50), ('1_Upload_2144.pdf', 53), ('1_Upload_2146.pdf', 53), ('1_Upload_2060.pdf', 52), ('1_Upload_2061.pdf', 51), ('1_Upload_2062.pdf', 50), ('1_Upload_2063.pdf', 55), ('1_Upload_2064.pdf', 54), ('1_Upload_1685.pdf', 2)]"
Omar Abdullah,Q2745305-1,1,Q2745305,D:__department__>Ministry of External Affairs,0,2001-07-22,2002-12-24,1_Upload_2065.pdf,53,1_Upload_1709.pdf,0,Minister of State,"['Q2723759-3', 'Q3518489-5']",[],"[('1_Upload_2065.pdf', 53), ('1_Upload_1685.pdf', 2), ('1_Upload_2066.pdf', 53), ('1_Upload_2067.pdf', 53), ('1_Upload_2068.pdf', 54), ('1_Upload_2069.pdf', 52), ('1_Upload_2070.pdf', 51), ('1_Upload_2071.pdf', 55), ('1_Upload_1709.pdf', 0)]"
P. V. Narasimha Rao,Q275146-0,0,Q275146,D:__department__>Ministry of Irrigation,0,1980-01-14,1980-03-03,1_Upload_2042.pdf,36,1_Upload_2427.pdf,1,Cabinet Minister,[],[],"[('1_Upload_2042.pdf', 36)]"
P. V. Narasimha Rao,Q275146-1,1,Q275146,D:__department__>Ministry of External Affairs,0,1980-01-14,1984-07-19,1_Upload_2042.pdf,36,1_Upload_2356.pdf,2,Cabinet Minister,[],['Q4647494-1'],"[('1_Upload_2042.pdf', 36), ('1_Upload_2427.pdf', 1), ('1_Upload_2428.pdf', 1), ('1_Upload_2429.pdf', 1), ('1_Upload_2430.pdf', 2), ('1_Upload_2426.pdf', 4), ('1_Upload_2411.pdf', 2), ('1_Upload_2413.pdf', 2), ('1_Upload_2414.pdf', 2), ('1_Upload_2365.pdf', 2), ('1_Upload_2366.pdf', 2), ('1_Upload_2344.pdf', 2), ('1_Upload_2356.pdf', 2)]"
P. V. Narasimha Rao,Q275146-10,10,Q275146,D:__department__>Ministry of Health and Family Welfare,0,1987-01-29,1987-11-12,1_Upload_2297.pdf,1,1_Upload_2307.pdf,1,Cabinet Minister,[],"['Q16890849-2', 'Q16890849-4', 'Q6444064-2']","[('1_Upload_2297.pdf', 1), ('1_Upload_2298.pdf', 1), ('1_Upload_2299.pdf', 1), ('1_Upload_2300.pdf', 1), ('1_Upload_2301.pdf', 1), ('1_Upload_2302.pdf', 1), ('1_Upload_2303.pdf', 1), ('1_Upload_2304.pdf', 1), ('1_Upload_2305.pdf', 1), ('1_Upload_2306.pdf', 1)]"
P. V. Narasimha Rao,Q275146-11,11,Q275146,D:__department__>Ministry of Welfare,0,1987-11-12,1988-02-08,1_Upload_2307.pdf,1,1_Upload_2320.pdf,1,Cabinet Minister,[],['Q5091746-2'],"[('1_Upload_2307.pdf', 1)]"
P. V. Narasimha Rao,Q275146-12,12,Q275146,D:__department__>Ministry of Health and Family Welfare,0,1988-02-14,1988-02-14,1_Upload_2327.pdf,3,1_Upload_2327.pdf,3,Cabinet Minister,[],[],"[('1_Upload_2327.pdf', 3), ('1_Upload_2327.pdf', 3)]"
P. V. Narasimha Rao,Q275146-13,13,Q275146,D:__department__>Ministry of Health,0,1988-02-08,1988-02-19,1_Upload_2320.pdf,1,1_Upload_2321.pdf,1,Cabinet Minister,[],[],"[('1_Upload_2320.pdf', 1)]"
P. V. Narasimha Rao,Q275146-14,14,Q275146,D:__department__>Ministry of Human Resource Development,0,1985-09-25,1988-06-25,1_Upload_2288.pdf,1,1_Upload_2334.pdf,2,Cabinet Minister,[],"['Q17318870-2', 'Q1897029-1', 'Q1897029-8', 'Q1897029-11', 'Q6437486-3']","[('1_Upload_2288.pdf', 1), ('1_Upload_2151.pdf', 15), ('1_Upload_2179.pdf', 1), ('1_Upload_2180.pdf', 1), ('1_Upload_2181.pdf', 1), ('1_Upload_2182.pdf', 1), ('1_Upload_2196.pdf', 1), ('1_Upload_2183.pdf', 1), ('1_Upload_2197.pdf', 15), ('1_Upload_2184.pdf', 1), ('1_Upload_2185.pdf', 1), ('1_Upload_2200.pdf', 1), ('1_Upload_2191.pdf', 1), ('1_Upload_2187.pdf', 1), ('1_Upload_2188.pdf', 1), ('1_Upload_2189.pdf', 1), ('1_Upload_2190.pdf', 1), ('1_Upload_2297.pdf', 1), ('1_Upload_2298.pdf', 1), ('1_Upload_2299.pdf', 1), ('1_Upload_2300.pdf', 1), ('1_Upload_2301.pdf', 1), ('1_Upload_2302.pdf', 1), ('1_Upload_2303.pdf', 1), ('1_Upload_2304.pdf', 1), ('1_Upload_2305.pdf', 1), ('1_Upload_2306.pdf', 1), ('1_Upload_2307.pdf', 1), ('1_Upload_2320.pdf', 1), ('1_Upload_2327.pdf', 3), ('1_Upload_2321.pdf', 1), ('1_Upload_2322.pdf', 1), ('1_Upload_2323.pdf', 1), ('1_Upload_2334.pdf', 2)]"
P. V. Narasimha Rao,Q275146-15,15,Q275146,D:__department__>Ministry of External Affairs,0,1988-06-25,1989-12-02,1_Upload_2334.pdf,2,,-1,Cabinet Minister,[],"['Q106322481-3', 'Q1285090-3', 'Q4647494-2']","[('1_Upload_2334.pdf', 2), ('1_Upload_2324.pdf', 1), ('1_Upload_2325.pdf', 1), ('1_Upload_2178.pdf', 1), ('1_Upload_2167.pdf', 1)]"
P. V. Narasimha Rao,Q275146-16,16,Q275146,D:__department__>Ministry of Defence,0,1991-06-23,1991-06-26,1_Upload_2119.pdf,0,1_Upload_1545.pdf,0,Prime Minister,[],[],"[('1_Upload_2119.pdf', 0), ('1_Upload_1545.pdf', 0)]"
P. V. Narasimha Rao,Q275146-17,17,Q275146,D:__department__>Ministry of Commerce,0,1992-07-10,1993-01-18,1_Upload_1528.pdf,0,1_Upload_1552.pdf,0,Cabinet Minister,[],"['Q313515-0', 'Q6511067-1']","[('1_Upload_1528.pdf', 0), ('1_Upload_1552.pdf', 0)]"
P. V. Narasimha Rao,Q275146-18,18,Q275146,D:__department__>Ministry of Chemicals and Fertilisers,0,1991-06-23,1994-02-17,1_Upload_2119.pdf,0,1_Upload_1530.pdf,0,Prime Minister,[],"['Q5101289-0', 'Q5340599-5']","[('1_Upload_2119.pdf', 0), ('1_Upload_2121.pdf', 0), ('1_Upload_1530.pdf', 0)]"
P. V. Narasimha Rao,Q275146-19,19,Q275146,D:__department__>Ministry of Law Justice and Company Affairs,0,1993-12-02,1994-02-17,1_Upload_2121.pdf,0,1_Upload_2122.pdf,0,Prime Minister,[],['Q1897974-2'],"[('1_Upload_2121.pdf', 0)]"
P. V. Narasimha Rao,Q275146-2,2,Q275146,D:__department__>Ministry of Home Affairs,0,1984-07-19,1984-11-01,1_Upload_2356.pdf,2,,-1,Cabinet Minister,[],"['Q6323911-5', 'Q7162378-2']","[('1_Upload_2356.pdf', 2), ('1_Upload_2348.pdf', 2), ('1_Upload_2345.pdf', 2)]"
P. V. Narasimha Rao,Q275146-20,20,Q275146,D:__department__>Ministry of Corporate Affairs,0,1994-02-17,1994-09-03,1_Upload_2122.pdf,0,1_Upload_2124.pdf,0,Prime Minister,[],[],"[('1_Upload_2122.pdf', 0), ('1_Upload_2123.pdf', 0)]"
P. V. Narasimha Rao,Q275146-21,21,Q275146,D:__department__>Ministry of Law and Justice,0,1994-02-17,1994-09-03,1_Upload_2122.pdf,0,1_Upload_2124.pdf,0,Prime Minister,[],[],"[('1_Upload_2122.pdf', 0), ('1_Upload_2123.pdf', 0)]"
P. V. Narasimha Rao,Q275146-22,22,Q275146,D:__department__>Department of Space,0,1991-06-23,1996-05-16,1_Upload_2119.pdf,0,,-1,Prime Minister,[],['Q15880052-2'],"[('1_Upload_2119.pdf', 0), ('1_Upload_2121.pdf', 0), ('1_Upload_2122.pdf', 0), ('1_Upload_2123.pdf', 0), ('1_Upload_2124.pdf', 0), ('1_Upload_2125.pdf', 0)]"
P. V. Narasimha Rao,Q275146-23,23,Q275146,D:__department__>Ministry of Earth Sciences,0,1991-06-23,1996-05-16,1_Upload_2119.pdf,0,,-1,Prime Minister,[],"['Q3530556-1', 'Q5340599-6']","[('1_Upload_2119.pdf', 0), ('1_Upload_2121.pdf', 0), ('1_Upload_2122.pdf', 0), ('1_Upload_2123.pdf', 0), ('1_Upload_2124.pdf', 0), ('1_Upload_2125.pdf', 0)]"
P. V. Narasimha Rao,Q275146-24,24,Q275146,D:__department__>Ministry of Electronics,0,1991-06-23,1996-05-16,1_Upload_2119.pdf,0,,-1,Prime Minister,[],"['Q3530556-2', 'Q5340599-7']","[('1_Upload_2119.pdf', 0), ('1_Upload_2121.pdf', 0), ('1_Upload_2122.pdf', 0), ('1_Upload_2123.pdf', 0), ('1_Upload_2124.pdf', 0), ('1_Upload_2125.pdf', 0)]"
P. V. Narasimha Rao,Q275146-25,25,Q275146,D:__department__>Ministry of Industry,0,1991-06-23,1996-05-16,1_Upload_2119.pdf,0,,-1,Prime Minister,[],"['Q3524472-9', 'Q5006862-1', 'Q6511067-0', 'Q7240137-8']","[('1_Upload_2119.pdf', 0), ('1_Upload_2121.pdf', 0), ('1_Upload_2122.pdf', 0), ('1_Upload_2123.pdf', 0), ('1_Upload_2124.pdf', 0), ('1_Upload_2125.pdf', 0)]"
P. V. Narasimha Rao,Q275146-26,26,Q275146,D:__department__>Ministry of Personnel Public Grievances and Pensions,0,1991-06-23,1996-05-16,1_Upload_2119.pdf,0,,-1,Prime Minister,[],['Q1897029-12'],"[('1_Upload_2119.pdf', 0), ('1_Upload_2121.pdf', 0), ('1_Upload_2122.pdf', 0), ('1_Upload_2123.pdf', 0), ('1_Upload_2124.pdf', 0), ('1_Upload_2125.pdf', 0)]"
P. V. Narasimha Rao,Q275146-27,27,Q275146,D:__department__>Ministry of Rural Development,0,1991-06-23,1996-05-16,1_Upload_2119.pdf,0,,-1,Prime Minister,[],"['Q19882178-1', 'Q21176248-0', 'Q21176248-2', 'Q3524472-11', 'Q3764490-2', 'Q3764490-4', 'Q7289466-3', 'Q7930097-1']","[('1_Upload_2119.pdf', 0), ('1_Upload_2121.pdf', 0), ('1_Upload_2122.pdf', 0), ('1_Upload_2123.pdf', 0), ('1_Upload_2124.pdf', 0), ('1_Upload_2125.pdf', 0)]"
